batch_idx,model,acc,f1,precision,recall,bac,mcc,f1_ema
18,xgb,0.871,0.8525714285714285,0.9946666666666667,0.746,0.871,0.7663343047695742,0.8511122571574008
18,sgd_static,0.911,0.9041980624327234,0.9790209790209791,0.84,0.911,0.8304148782230235,0.8560118709467699
18,sgd_adaptive,0.938,0.9354166666666667,0.9760869565217392,0.898,0.938,0.8788167275261152,0.94688269570701
18,ensemble,0.9375,0.9337572866984631,0.9932356257046223,0.881,0.9375,0.8806405131335077,0.907993976317933
19,rf,0.7145,0.6026443980514962,0.9908466819221968,0.433,0.7145,0.5190833331700688,0.6374087670973267
19,xgb,0.87,0.8519362186788155,0.9894179894179894,0.748,0.87,0.7630634149216041,0.851400643689896
19,sgd_static,0.9455,0.9433766233766234,0.9816216216216216,0.908,0.9455,0.8935165592248702,0.8865895342972187
19,sgd_adaptive,0.9725,0.9727857496288966,0.9627815866797258,0.983,0.9724999999999999,0.945208441444542,0.9559487645796703
19,ensemble,0.944,0.9411146161934806,0.9922394678492239,0.895,0.944,0.8922951387647619,0.9195862002743747
20,rf,0.7085,0.5914505956552207,0.9882903981264637,0.422,0.7085,0.5088124813282561,0.6213234070925897
20,xgb,0.8745,0.8573052870949404,0.9934123847167325,0.754,0.8745,0.7717471582804779,0.8534672688816616
20,sgd_static,0.9415,0.9388395190799791,0.9835706462212487,0.898,0.9415,0.8863608040237286,0.9048770289711848
20,sgd_adaptive,0.997,0.9970059880239521,0.9950199203187251,0.999,0.997,0.9940079520954253,0.970318792785169
20,ensemble,0.947,0.9442691903259727,0.9955654101995566,0.898,0.9470000000000001,0.8983241599726318,0.9282252467924339
21,rf,0.71,0.5921237693389592,0.9976303317535545,0.421,0.71,0.51468269395635,0.6111035338788191
21,xgb,0.874,0.8561643835616438,0.9973404255319149,0.75,0.874,0.7721210363072157,0.8544112590196554
21,sgd_static,0.9485,0.9462702138758476,0.9890948745910578,0.907,0.9485,0.9001057724940741,0.9193646436878168
21,sgd_adaptive,0.998,0.997997997997998,0.998997995991984,0.997,0.998,0.9960019920059761,0.9800065146096593
21,ensemble,0.955,0.952928870292887,0.9989035087719298,0.911,0.9550000000000001,0.9135441175702256,0.9368715150175926
22,rf,0.716,0.6055555555555555,0.990909090909091,0.436,0.716,0.521428913552089,0.6091617414656769
22,xgb,0.876,0.8595696489241224,0.9908616187989556,0.759,0.876,0.7734742783162731,0.8562166954862188
22,sgd_static,0.945,0.9425287356321839,0.986870897155361,0.902,0.9450000000000001,0.8933095896506572,0.9274720758683453
22,sgd_adaptive,0.9875,0.987629886194953,0.9774730656219393,0.998,0.9875,0.9752150586332576,0.9826746946645121
22,ensemble,0.9485,0.946101517530089,0.9923161361141603,0.904,0.9485,0.9005738137038588,0.9401020158969664
23,rf,0.716,0.603905160390516,0.9976958525345622,0.433,0.716,0.524014136442408,0.6073219380893706
23,xgb,0.877,0.8599088838268792,0.9986772486772487,0.755,0.877,0.7774997497984993,0.85750896140545
23,sgd_static,0.9475,0.945284002084419,0.9869423286180631,0.907,0.9475,0.8979505745039239,0.9337062500439712
23,sgd_adaptive,0.997,0.997002997002997,0.9960079840319361,0.998,0.997,0.9940019880059641,0.9876896004829818
23,ensemble,0.9545,0.9523809523809523,0.9989023051591658,0.91,0.9545,0.9126216239206328,0.9443996436663615
24,rf,0.7145,0.6009783368273934,0.9976798143851509,0.43,0.7145,0.5216836013816992,0.6051016776476786
24,xgb,0.8765,0.8592592592592593,0.9986754966887417,0.754,0.8765000000000001,0.7766705265670558,0.8581215656542833
24,sgd_static,0.948,0.9455497382198953,0.9923076923076923,0.903,0.948,0.8996509948258705,0.9378514709055448
24,sgd_adaptive,0.9955,0.9955112219451372,0.9930348258706467,0.998,0.9955,0.9910123877322704,0.9904271679947362
24,ensemble,0.953,0.950733752620545,0.998898678414097,0.907,0.9530000000000001,0.9098587044062563,0.9466165818003258
25,rf,0.7085,0.590302178496135,0.9929078014184397,0.42,0.7085,0.5105638063647636,0.5999218529446384
25,xgb,0.875,0.8582766439909297,0.9908376963350786,0.757,0.875,0.771801020950756,0.8581758430721096
25,sgd_static,0.9445,0.9419759539989545,0.9868565169769989,0.901,0.9445,0.8923836407441618,0.9392950399882383
