batch_idx,model,acc,f1,precision,recall,bac,mcc,f1_ema
15,sgd_adaptive,0.996,0.995995995995996,0.996993987975952,0.995,0.996,0.9920019840059521,0.842058079123025
15,ensemble,0.4965,0.0,0.0,0.0,0.4965,-0.05926460179221289,0.27292726386798855
16,rf,0.498,0.0,0.0,0.0,0.498,-0.04476614810358452,0.17812635849967556
16,xgb,0.4965,0.0,0.0,0.0,0.4965,-0.05926460179221289,0.17804723223760574
16,sgd_static,0.49,0.0,0.0,0.0,0.49,-0.10050378152592121,0.17394262002625996
16,sgd_adaptive,0.9915,0.991571641051066,0.983284169124877,1.0,0.9915,0.9831420742953453,0.8943878257978393
16,ensemble,0.4965,0.0,0.0,0.0,0.4965,-0.05926460179221289,0.1774027215141926
17,rf,0.4985,0.0,0.0,0.0,0.4985,-0.03875891355636926,0.11578213302478914
17,xgb,0.4995,0.0,0.0,0.0,0.4995,-0.02236627204212922,0.11573070095444375
17,sgd_static,0.4905,0.0,0.0,0.0,0.4905,-0.09793424119368434,0.113062703017069
17,sgd_adaptive,0.9975,0.9974937343358395,1.0,0.995,0.9975,0.995012437733208,0.9304748937861393
17,ensemble,0.4995,0.0,0.0,0.0,0.4995,-0.02236627204212922,0.11531176898422521
18,rf,0.5,0.0,0.0,0.0,0.5,0.0,0.07525838646611295
18,xgb,0.498,0.0,0.0,0.0,0.498,-0.04476614810358452,0.07522495562038846
18,sgd_static,0.492,0.0,0.0,0.0,0.492,-0.08980265101338746,0.07349075696109486
18,sgd_adaptive,0.997,0.9970059880239521,0.9950199203187251,0.999,0.997,0.9940079520954253,0.9537607767693739
18,ensemble,0.498,0.0,0.0,0.0,0.498,-0.04476614810358452,0.07495264983974641
19,rf,0.498,0.0,0.0,0.0,0.498,-0.04476614810358452,0.04891795120297343
19,xgb,0.4975,0.0,0.0,0.0,0.4975,-0.05006261743217589,0.04889622115325251
19,sgd_static,0.493,0.0,0.0,0.0,0.493,-0.08396038004871988,0.047768992024711666
19,sgd_adaptive,0.999,0.999000999000999,0.998003992015968,1.0,0.999,0.998001996005988,0.9695948545504427
19,ensemble,0.4975,0.0,0.0,0.0,0.4975,-0.05006261743217589,0.04871922239583518
20,rf,0.4985,0.0,0.0,0.0,0.4985,-0.03875891355636926,0.031796668281932734
20,xgb,0.498,0.0,0.0,0.0,0.498,-0.04476614810358452,0.03178254374961414
20,sgd_static,0.492,0.0,0.0,0.0,0.492,-0.08980265101338746,0.03104984481606259
20,sgd_adaptive,0.9995,0.9995002498750625,0.999000999000999,1.0,0.9995,0.9990004995003746,0.9800617429140597
