batch_idx,model,acc,f1,precision,recall,bac,mcc,f1_ema
22,xgb,0.498,0.0,0.0,0.0,0.498,-0.04476614810358452,0.013428124734211979
22,sgd_static,0.5205,0.10624417520969245,0.7808219178082192,0.057,0.5205,0.10931545564513256,0.12202136688490992
22,sgd_adaptive,1.0,1.0,1.0,1.0,1.0,1.0,0.9927955357945415
22,ensemble,0.504,0.021696252465483234,0.7857142857142857,0.011,0.504,0.04797736002783993,0.03888600345933048
23,rf,0.499,0.0,0.0,0.0,0.499,-0.03163859985841663,0.008732160026925782
23,xgb,0.498,0.0,0.0,0.0,0.498,-0.04476614810358452,0.008728281077237788
23,sgd_static,0.521,0.10634328358208955,0.7916666666666666,0.057,0.521,0.11272740962014541,0.11653403772892279
23,sgd_adaptive,1.0,1.0,1.0,1.0,1.0,1.0,0.9953170982664521
23,ensemble,0.503,0.015841584158415842,0.8,0.008,0.503,0.04253287230050015,0.03082045670401036
24,rf,0.498,0.0,0.0,0.0,0.498,-0.04476614810358452,0.0056759040175017594
24,xgb,0.4975,0.0,0.0,0.0,0.4975,-0.05006261743217589,0.005673382700204564
24,sgd_static,0.526,0.12222222222222222,0.825,0.066,0.526,0.13268069440075547,0.11852490230157761
24,sgd_adaptive,1.0,1.0,1.0,1.0,1.0,1.0,0.9969561138731939
24,ensemble,0.5055,0.029440628066732092,0.7894736842105263,0.015,0.5055,0.05669877121739619,0.03033751668096297
25,rf,0.4985,0.0,0.0,0.0,0.4985,-0.03875891355636926,0.0036893376113761446
25,xgb,0.499,0.0,0.0,0.0,0.499,-0.03163859985841663,0.003687698755132967
25,sgd_static,0.5205,0.11937557392102846,0.7303370786516854,0.065,0.5205,0.0994165092295959,0.11882263736838541
25,sgd_adaptive,1.0,1.0,1.0,1.0,1.0,1.0,0.9980214740175761
